employee_id,age,gender,education,department,job_role,monthly_salary,years_at_company,years_in_current_role,performance_score,job_satisfaction,work_life_balance,overtime,distance_from_home_km,num_projects_last_year,training_hours_last_year,num_promotions,last_promotion_years_ago,stock_option_level,relationship_satisfaction,environment_satisfaction,attrition
EMP08962,37,Male,Bachelor,Finance,Role_7,96423,2,0,3.3,1.2,2,No,6,5,15,0,1,2,2,3,No
EMP08963,51,Female,High School,Sales,Role_45,67068,7,1,3.2,2.1,4,Yes,9,1,16,1,1,2,2,3,No
EMP08964,40,Male,Master,Legal,Role_48,89310,2,2,3.7,4.0,2,No,4,8,40,0,1,0,1,4,No
EMP08965,42,Male,Master,Legal,Role_24,107813,2,2,3.2,3.3,3,No,2,7,72,0,0,0,1,3,No
EMP08966,48,Female,PhD,Engineering,Role_28,141008,0,0,4.8,1.4,2,No,90,4,26,0,0,1,3,2,No
EMP08967,26,Female,Master,HR,Role_24,81000,3,1,4.5,3.8,4,No,6,6,17,1,3,2,3,4,No
EMP08968,45,Female,Bachelor,Legal,Role_10,80919,1,1,3.1,2.7,3,No,2,3,36,0,1,1,2,2,No
EMP08969,38,Female,Bachelor,Sales,Role_7,88297,5,5,2.3,2.3,3,No,11,3,56,1,0,0,3,2,No
EMP08970,29,Female,Bachelor,Engineering,Role_14,75807,2,2,4.1,3.1,3,No,5,4,46,0,0,2,2,3,No
EMP08971,36,Female,Master,Legal,Role_9,104768,0,0,3.7,4.1,2,Yes,3,2,37,0,0,0,3,3,Yes
EMP08972,48,Male,PhD,Operations,Role_18,109511,3,0,4.1,3.2,3,Yes,33,1,34,1,0,1,1,3,No
EMP08973,47,Other,Bachelor,HR,Role_3,68730,8,6,4.1,3.7,3,No,1,6,39,1,0,2,4,3,No
EMP08974,25,Male,Bachelor,Marketing,Role_47,68755,0,0,2.9,3.0,4,No,9,6,42,0,0,0,3,3,No
EMP08975,49,Other,Bachelor,HR,Role_38,66265,4,0,3.1,4.1,3,No,5,6,33,1,2,1,2,2,No
EMP08976,22,Other,Bachelor,Sales,Role_32,62259,0,0,4.0,3.6,4,No,7,2,60,0,0,1,3,3,No
EMP08977,31,Male,Bachelor,Marketing,Role_28,64570,1,1,3.2,2.4,4,No,3,6,65,0,0,1,2,3,No
EMP08978,47,Male,Bachelor,Engineering,Role_21,102502,2,2,3.1,3.6,3,Yes,1,3,70,0,2,3,4,3,No
EMP08979,43,Female,Bachelor,Operations,Role_10,73256,9,2,3.2,2.9,3,No,3,6,44,2,3,1,3,4,No
EMP08980,42,Female,Bachelor,Finance,Role_20,79046,0,0,2.9,1.0,3,Yes,5,2,46,0,0,1,1,3,Yes
EMP08981,47,Female,Master,Marketing,Role_3,97560,17,1,3.9,3.3,3,No,2,6,22,0,1,3,1,3,No
EMP08982,32,Male,PhD,Sales,Role_3,103117,10,2,3.9,3.5,2,No,8,7,33,0,0,0,2,1,No
EMP08983,41,Female,Bachelor,HR,Role_28,73378,6,5,3.3,2.8,3,Yes,16,4,36,1,1,0,2,2,No
EMP08984,42,Other,Master,Engineering,Role_10,125137,5,5,3.4,3.0,2,No,39,4,41,0,5,0,3,4,No
EMP08985,46,Female,High School,R&D,Role_7,72177,0,0,3.0,3.7,3,No,2,4,20,0,0,0,3,3,No
EMP08986,22,Male,Master,Legal,Role_45,70249,0,0,4.0,2.4,4,Yes,12,4,57,0,0,3,2,1,No
EMP08987,30,Female,Master,Marketing,Role_40,79361,4,4,2.7,2.9,3,No,10,8,36,1,0,3,4,4,No
EMP08988,46,Female,Master,R&D,Role_49,114057,10,1,3.6,3.7,3,Yes,9,2,93,1,2,2,4,3,No
EMP08989,39,Male,Bachelor,R&D,Role_43,79602,13,2,4.0,1.8,1,No,18,4,23,1,0,0,4,4,No
EMP08990,31,Male,Bachelor,Finance,Role_41,79642,0,0,3.5,2.6,2,No,8,3,12,0,0,2,1,4,Yes
EMP08991,37,Male,Master,Legal,Role_39,107085,1,1,3.7,3.3,3,No,2,2,59,0,1,3,4,1,No
EMP08992,40,Male,Bachelor,Engineering,Role_18,109432,1,1,3.3,1.7,3,Yes,7,6,49,0,0,2,3,1,No
EMP08993,46,Male,Bachelor,HR,Role_36,80778,5,0,3.4,2.9,3,No,1,3,45,1,3,1,2,4,No
EMP08994,30,Female,Master,Marketing,Role_32,77144,3,0,3.9,2.8,4,No,23,9,40,1,0,3,4,4,No
EMP08995,27,Other,Bachelor,Legal,Role_24,74123,2,2,2.9,4.2,4,No,20,2,61,0,2,3,3,2,No
EMP08996,37,Male,Master,Sales,Role_31,96499,1,0,3.2,2.9,3,Yes,30,3,62,0,0,2,4,4,No
EMP08997,33,Male,Master,Legal,Role_27,95340,8,0,3.5,4.2,4,Yes,15,3,57,1,0,0,2,4,No
EMP08998,50,Female,Master,Legal,Role_17,97899,6,2,5.0,2.8,4,No,7,5,50,1,1,2,2,2,No
EMP08999,41,Male,Bachelor,R&D,Role_31,94649,19,0,4.1,4.1,3,No,3,6,51,1,1,0,3,3,No
EMP09000,47,Male,Bachelor,Operations,Role_29,72082,4,3,3.6,2.9,3,Yes,9,3,46,1,2,1,2,2,Yes
EMP09001,43,Female,High School,R&D,Role_38,89962,2,0,3.0,2.6,3,No,3,5,38,0,2,0,1,4,No
EMP09002,44,Male,Bachelor,Marketing,Role_1,90905,6,1,2.9,1.9,2,Yes,13,3,44,2,1,3,4,2,No
EMP09003,28,Female,Bachelor,Marketing,Role_25,59740,6,1,3.1,2.9,3,No,7,4,16,1,1,0,2,3,No
EMP09004,30,Male,High School,Operations,Role_24,49536,0,0,2.0,3.8,3,No,15,4,34,0,0,0,4,3,No
EMP09005,27,Male,PhD,Finance,Role_28,96089,2,2,3.4,3.4,2,No,5,7,17,0,2,0,4,3,No
EMP09006,57,Male,High School,Legal,Role_33,89481,8,8,3.5,4.0,3,No,2,7,38,1,1,0,4,1,No
EMP09007,54,Male,Bachelor,R&D,Role_28,103624,3,0,2.6,2.9,1,No,4,2,45,1,0,0,4,3,No
EMP09008,45,Male,Bachelor,HR,Role_42,74806,4,3,3.7,1.9,2,No,1,6,5,1,0,0,4,4,No
EMP09009,28,Female,Master,R&D,Role_14,90263,1,0,3.1,5.0,3,Yes,11,6,32,0,0,1,2,3,No
EMP09010,49,Female,Bachelor,Legal,Role_2,105706,6,2,4.0,3.4,3,No,3,4,41,1,0,1,3,3,No
EMP09011,39,Male,High School,Operations,Role_32,64469,7,3,3.0,1.0,3,No,11,4,43,1,2,3,3,4,No
EMP09012,36,Male,Bachelor,R&D,Role_33,91388,2,0,3.5,2.1,2,No,33,7,73,0,2,1,2,3,No
EMP09013,27,Male,Bachelor,HR,Role_47,56909,4,1,3.3,2.3,4,No,10,2,15,1,0,1,4,4,No
EMP09014,45,Male,Bachelor,Sales,Role_28,92377,0,0,3.8,3.1,2,No,24,7,39,0,0,1,1,1,No
EMP09015,38,Female,Bachelor,Sales,Role_32,67478,4,0,3.4,3.0,4,No,6,4,26,1,2,0,4,2,No
EMP09016,42,Male,Master,Sales,Role_15,89329,4,1,3.4,3.9,4,No,14,7,9,1,0,1,3,4,No
EMP09017,23,Female,Master,Engineering,Role_38,105146,1,1,3.8,3.1,2,No,22,7,5,0,0,1,4,3,No
EMP09018,39,Female,PhD,Finance,Role_35,123620,0,0,3.5,3.2,4,Yes,13,5,59,0,0,1,4,4,No
EMP09019,51,Male,Master,Marketing,Role_3,86754,2,2,3.4,2.8,2,Yes,11,2,3,0,2,0,4,3,Yes
EMP09020,45,Female,High School,Engineering,Role_42,87891,0,0,2.9,4.2,1,No,4,4,13,0,0,0,3,3,No
EMP09021,22,Female,Master,Operations,Role_48,71028,0,0,2.8,3.1,2,No,3,6,17,0,0,1,3,2,No
EMP09022,35,Male,Bachelor,Sales,Role_41,84066,13,0,3.2,3.9,4,No,9,4,11,0,0,1,4,4,No
EMP09023,26,Female,Bachelor,R&D,Role_20,68742,0,0,4.0,4.2,3,Yes,17,6,20,0,0,3,2,2,Yes
EMP09024,49,Female,Bachelor,Finance,Role_43,109308,0,0,2.8,3.9,3,Yes,4,3,28,0,0,2,2,2,No
EMP09025,31,Female,Bachelor,R&D,Role_33,71435,9,0,3.9,2.3,4,No,22,5,0,1,3,0,3,3,No
EMP09026,43,Female,Master,HR,Role_17,92582,0,0,3.7,4.3,1,Yes,10,5,65,0,0,2,1,2,No
EMP09027,59,Female,Bachelor,Finance,Role_48,103184,2,2,3.6,3.4,1,No,14,3,53,0,2,3,2,2,No
EMP09028,31,Male,Master,HR,Role_38,74500,3,3,3.2,2.4,3,No,15,7,66,0,1,0,3,2,No
EMP09029,31,Male,Bachelor,HR,Role_28,55603,4,2,3.8,3.8,4,No,2,3,27,1,1,0,2,4,No
EMP09030,28,Female,Master,Legal,Role_14,88158,3,2,3.7,5.0,2,No,5,2,43,0,3,3,3,2,No
EMP09031,25,Male,Bachelor,R&D,Role_24,71966,2,0,4.0,2.1,3,No,7,3,38,0,0,0,3,2,No
EMP09032,55,Female,Master,Engineering,Role_13,109068,6,4,3.3,2.9,3,No,6,5,29,2,0,0,1,3,No
EMP09033,35,Male,Bachelor,Finance,Role_43,71410,2,2,3.9,5.0,4,Yes,15,2,77,0,1,1,3,3,No
EMP09034,53,Male,Bachelor,Finance,Role_10,107209,0,0,3.5,3.3,2,No,5,3,51,0,0,0,2,4,No
EMP09035,26,Male,Master,Marketing,Role_32,85693,2,2,4.2,2.8,3,No,6,3,25,0,2,0,3,3,No
EMP09036,50,Male,Bachelor,HR,Role_48,72508,0,0,3.2,4.0,4,No,3,4,69,0,0,3,3,3,No
EMP09037,45,Male,High School,Engineering,Role_34,76339,10,4,3.1,2.0,3,Yes,12,3,63,0,3,3,4,3,No
EMP09038,40,Male,Master,Finance,Role_25,100796,11,4,3.5,1.7,4,Yes,5,2,9,0,3,3,3,3,No
EMP09039,22,Female,Bachelor,Engineering,Role_2,67877,0,0,3.0,3.7,4,No,17,7,60,0,0,2,4,3,Yes
EMP09040,35,Female,PhD,Sales,Role_14,88885,0,0,3.4,3.9,3,No,16,5,19,0,0,0,4,4,No
EMP09041,26,Female,High School,R&D,Role_48,69157,4,0,1.6,3.5,3,Yes,1,6,15,1,1,1,3,4,No
EMP09042,44,Male,Bachelor,Legal,Role_15,83531,11,0,3.1,3.4,4,No,18,1,51,0,1,2,3,3,No
EMP09043,30,Male,Master,Marketing,Role_35,84945,3,3,3.7,1.8,3,No,7,3,43,1,2,0,4,4,No
EMP09044,49,Male,High School,Legal,Role_7,73978,2,2,2.9,2.8,3,No,6,2,11,0,0,0,2,1,Yes
EMP09045,47,Female,Bachelor,Marketing,Role_12,92293,10,3,3.2,4.0,1,No,15,2,46,2,0,0,4,2,No
EMP09046,37,Female,Bachelor,Operations,Role_12,76060,6,0,3.7,4.3,3,No,3,1,59,2,1,0,4,2,No
EMP09047,28,Male,Master,HR,Role_29,71062,4,2,3.4,1.5,2,No,12,4,35,1,3,1,1,4,No
EMP09048,34,Other,High School,R&D,Role_9,60743,0,0,3.3,3.1,3,Yes,11,6,49,0,0,1,3,3,No
EMP09049,38,Female,Master,Sales,Role_43,99695,5,1,3.5,1.5,3,Yes,17,3,16,1,0,0,1,2,No
EMP09050,37,Female,Master,HR,Role_14,89955,4,2,4.2,4.1,4,No,7,5,31,1,1,0,1,4,No
EMP09051,44,Female,Bachelor,HR,Role_14,77458,3,0,3.2,3.3,3,Yes,12,5,22,0,1,3,2,4,No
EMP09052,46,Male,Bachelor,Legal,Role_22,91955,2,1,3.8,1.6,3,No,8,3,36,0,2,0,2,3,No
EMP09053,50,Male,Master,Operations,Role_26,99415,1,0,3.2,3.0,3,Yes,2,1,72,0,0,1,3,4,No
EMP09054,46,Male,High School,Finance,Role_9,76621,7,0,3.6,3.3,1,No,1,5,42,1,0,2,3,4,No
EMP09055,30,Male,Master,Legal,Role_34,88864,7,1,3.2,1.2,3,Yes,5,4,61,0,0,0,1,3,No
EMP09056,47,Other,Bachelor,Marketing,Role_18,73571,2,2,2.9,3.6,2,No,4,3,24,0,0,1,3,3,Yes
EMP09057,25,Male,Bachelor,Engineering,Role_19,72568,3,2,3.0,3.1,3,Yes,4,4,27,0,0,2,3,4,Yes
EMP09058,56,Male,Bachelor,HR,Role_32,74969,3,3,3.1,3.4,1,Yes,30,6,64,1,1,0,2,4,No
EMP09059,22,Female,Master,Operations,Role_27,73762,0,0,2.8,2.2,1,Yes,9,3,49,0,0,3,2,1,Yes
EMP09060,48,Female,Master,Operations,Role_10,100912,2,0,2.9,2.9,3,No,11,6,73,0,2,2,3,2,No
EMP09061,30,Male,Bachelor,Engineering,Role_27,75758,1,1,3.1,2.8,3,Yes,5,3,47,0,0,0,3,2,Yes
EMP09062,44,Male,Master,HR,Role_32,95984,1,0,3.5,5.0,2,No,16,8,10,0,1,1,3,1,No
EMP09063,42,Female,Bachelor,Operations,Role_36,70370,1,1,4.4,2.5,3,No,4,4,58,0,1,1,4,2,Yes
EMP09064,52,Female,Master,R&D,Role_18,134014,0,0,3.8,4.4,3,Yes,5,9,48,0,0,2,3,3,No
EMP09065,35,Female,Bachelor,R&D,Role_18,99621,1,1,3.2,4.6,3,Yes,55,5,79,0,1,0,3,4,No
EMP09066,57,Female,Bachelor,Marketing,Role_36,100574,1,1,2.9,2.3,4,Yes,9,4,27,0,0,1,4,4,No
EMP09067,36,Female,Master,Sales,Role_19,103383,1,1,3.4,4.2,3,No,2,8,31,0,1,1,2,3,No
EMP09068,25,Other,High School,R&D,Role_38,62801,3,3,4.3,2.9,4,No,14,1,68,1,0,3,4,3,No
EMP09069,54,Female,Bachelor,Finance,Role_12,108130,2,1,4.3,4.9,3,Yes,1,7,44,0,0,0,1,3,No
EMP09070,25,Male,Bachelor,Marketing,Role_1,69840,3,0,2.7,1.7,4,No,4,3,63,1,1,1,3,2,Yes
EMP09071,51,Female,PhD,R&D,Role_49,152061,10,2,3.9,2.7,4,Yes,2,4,39,0,3,1,2,3,No
EMP09072,36,Female,Master,Operations,Role_17,85334,8,1,2.8,3.1,1,No,2,5,29,0,0,1,4,4,No
EMP09073,50,Female,Bachelor,Marketing,Role_49,79135,0,0,3.0,2.7,2,Yes,8,2,46,0,0,0,1,4,Yes
EMP09074,48,Female,Bachelor,Legal,Role_49,96997,4,0,4.3,2.7,3,No,3,5,18,0,3,0,4,3,No
EMP09075,31,Male,High School,Sales,Role_49,58713,8,0,3.2,1.3,2,No,4,7,40,1,0,1,4,2,No
EMP09076,53,Male,Bachelor,Marketing,Role_30,75636,1,0,4.0,4.9,3,Yes,9,2,42,0,0,2,4,3,No
EMP09077,39,Male,Master,HR,Role_33,86781,7,3,4.1,5.0,3,Yes,9,7,7,0,0,0,2,4,No
EMP09078,42,Male,Bachelor,HR,Role_21,77917,2,1,3.1,4.5,3,No,18,7,59,0,2,0,4,4,No
EMP09079,40,Female,Bachelor,Marketing,Role_49,72223,1,1,3.3,3.3,3,No,14,4,7,0,1,3,3,3,No
EMP09080,38,Male,High School,Sales,Role_20,64796,0,0,3.8,3.3,3,No,2,5,42,0,0,0,4,2,No
EMP09081,39,Male,High School,Sales,Role_31,57332,2,0,3.0,4.1,2,Yes,2,7,52,0,2,1,2,4,No
EMP09082,22,Female,Bachelor,Operations,Role_16,51170,0,0,3.5,2.2,3,No,10,5,27,0,0,2,3,2,No
EMP09083,43,Female,Bachelor,HR,Role_3,69030,15,1,4.0,2.6,3,No,1,2,66,3,0,1,4,3,No
EMP09084,33,Male,Master,R&D,Role_28,86813,8,8,3.4,3.2,3,No,10,3,77,0,0,0,2,3,No
EMP09085,47,Male,High School,HR,Role_12,73068,0,0,2.0,3.2,3,Yes,1,8,20,0,0,0,3,3,Yes
EMP09086,33,Female,Master,Finance,Role_42,100319,2,0,3.8,4.0,3,No,18,3,38,0,2,0,3,4,No
EMP09087,25,Male,High School,HR,Role_4,46600,2,0,3.2,3.6,3,No,18,4,60,0,0,1,1,4,No
EMP09088,45,Female,PhD,Legal,Role_43,131590,1,1,3.2,1.3,3,Yes,6,2,0,0,0,2,3,1,No
EMP09089,30,Male,Master,Legal,Role_8,96783,2,2,4.1,2.1,4,Yes,9,3,38,0,2,0,4,4,No
EMP09090,26,Female,Master,Legal,Role_19,73992,4,1,2.8,1.6,1,No,2,3,54,1,2,0,4,4,Yes
EMP09091,45,Male,Master,HR,Role_3,90835,0,0,3.9,2.5,3,No,7,1,39,0,0,0,4,4,No
EMP09092,40,Male,PhD,Finance,Role_27,128954,4,4,3.4,4.0,3,Yes,6,4,67,0,0,0,3,1,No
EMP09093,39,Female,Master,Marketing,Role_15,89855,0,0,3.8,2.8,3,No,2,4,65,0,0,0,3,3,No
EMP09094,50,Female,Master,Operations,Role_20,84319,7,1,3.9,3.4,2,Yes,5,1,48,0,3,1,4,1,No
EMP09095,31,Female,Master,Sales,Role_20,96995,6,2,3.5,3.6,3,No,5,6,51,1,0,2,3,3,No
EMP09096,48,Male,Master,R&D,Role_11,124786,6,0,2.9,3.8,2,No,7,1,53,1,1,2,3,4,No
EMP09097,38,Other,High School,HR,Role_32,54112,6,0,3.1,3.9,3,No,8,3,27,2,2,0,3,4,No
EMP09098,38,Male,Bachelor,Marketing,Role_19,70488,1,1,4.2,2.7,3,No,3,2,46,0,1,2,3,2,No
EMP09099,49,Male,Master,HR,Role_29,88253,21,2,3.6,3.6,2,Yes,3,7,44,0,0,1,4,3,No
EMP09100,37,Female,High School,Legal,Role_9,69016,15,3,3.1,2.8,4,No,22,5,16,2,2,0,3,3,No
EMP09101,47,Other,Master,Sales,Role_35,105921,5,1,3.6,5.0,3,No,3,6,54,1,1,2,4,4,No
EMP09102,37,Male,Bachelor,Marketing,Role_27,72156,5,0,3.4,4.0,4,No,3,8,66,0,0,0,4,4,No
EMP09103,60,Male,Master,R&D,Role_5,141898,6,2,3.5,2.8,2,Yes,25,3,36,0,0,2,2,1,No
EMP09104,40,Female,Master,Sales,Role_34,87990,5,0,4.6,3.5,3,No,2,4,66,1,0,2,3,4,No
EMP09105,28,Male,Bachelor,Sales,Role_17,75759,1,1,2.9,3.7,2,No,2,8,51,0,1,1,2,3,No
EMP09106,38,Male,Master,Sales,Role_2,94221,4,1,3.4,3.9,4,No,19,9,48,0,3,0,2,4,No
EMP09107,29,Male,Master,Finance,Role_20,85502,1,0,3.3,1.6,3,No,38,4,53,0,1,2,1,2,No
EMP09108,39,Male,Master,Operations,Role_39,90578,4,0,4.2,3.6,3,Yes,4,3,26,1,4,3,3,2,No
EMP09109,35,Male,Master,Finance,Role_15,107791,0,0,3.1,4.0,4,No,6,3,34,0,0,0,3,4,No
EMP09110,30,Male,Master,Marketing,Role_20,69326,1,1,3.3,2.2,3,No,5,4,11,0,1,1,3,3,No
EMP09111,52,Male,Master,Sales,Role_49,94683,4,3,3.0,3.6,1,Yes,10,1,45,0,1,2,2,3,No
EMP09112,35,Female,Master,Operations,Role_22,73010,6,5,3.8,3.1,3,Yes,23,2,41,0,0,1,2,4,No
EMP09113,33,Male,High School,Legal,Role_29,72221,11,6,3.5,2.0,3,No,8,1,39,0,0,0,3,3,No
EMP09114,39,Female,Bachelor,Sales,Role_46,82350,0,0,3.1,3.1,3,Yes,11,6,37,0,0,1,4,2,No
EMP09115,39,Female,Master,Engineering,Role_12,122302,0,0,3.5,2.8,3,No,5,8,22,0,0,0,3,4,Yes
EMP09116,24,Female,Bachelor,Sales,Role_29,68569,2,2,2.5,2.1,2,No,6,3,25,0,2,1,2,1,No
EMP09117,48,Male,Master,R&D,Role_40,101531,16,1,4.5,4.0,3,No,12,5,4,1,1,3,3,3,No
EMP09118,26,Male,Bachelor,HR,Role_28,54941,1,0,3.6,3.8,3,No,16,7,26,0,1,2,1,4,No
EMP09119,49,Female,Bachelor,R&D,Role_21,108177,4,1,3.5,3.3,2,No,20,4,36,1,0,0,2,3,No
EMP09120,41,Female,Master,Marketing,Role_13,85720,4,0,3.3,3.3,3,Yes,21,7,34,1,0,3,3,1,No
EMP09121,28,Male,Master,Sales,Role_5,91416,2,0,4.0,3.4,3,No,7,1,35,0,2,0,4,1,No
EMP09122,52,Female,Bachelor,HR,Role_7,83835,14,2,4.0,2.6,3,No,21,2,41,2,0,3,4,3,No
EMP09123,55,Male,Master,Finance,Role_21,111866,4,0,3.6,4.1,2,Yes,2,3,38,0,0,0,3,3,No
EMP09124,43,Male,Bachelor,R&D,Role_4,83660,2,0,3.6,3.8,3,No,16,1,62,0,2,0,4,4,No
EMP09125,41,Other,High School,HR,Role_35,53218,7,2,3.8,4.8,4,Yes,48,2,41,1,0,1,2,2,Yes
EMP09126,39,Female,Bachelor,HR,Role_24,67558,3,0,4.0,3.5,4,Yes,15,2,72,0,1,0,4,4,No
EMP09127,35,Female,High School,Marketing,Role_16,66329,5,0,3.3,3.1,4,No,1,4,62,1,0,1,3,3,No
EMP09128,39,Male,PhD,Marketing,Role_12,86800,9,6,3.8,3.3,3,No,7,8,29,0,0,0,3,3,No
EMP09129,58,Male,Bachelor,Finance,Role_10,106072,1,0,2.8,3.8,2,Yes,37,5,48,0,1,0,2,3,No
EMP09130,49,Male,High School,Marketing,Role_45,75946,0,0,3.2,3.4,3,No,1,4,14,0,0,0,4,3,No
EMP09131,25,Male,High School,Finance,Role_43,53431,3,1,4.0,3.6,3,No,8,4,43,1,1,2,1,3,No
EMP09132,37,Female,Bachelor,Operations,Role_3,64944,8,2,3.3,4.1,2,Yes,4,6,38,0,2,1,4,4,No
EMP09133,38,Male,PhD,Engineering,Role_34,117921,2,0,3.4,1.4,2,No,38,2,43,0,2,0,4,4,No
EMP09134,46,Male,High School,Operations,Role_26,65813,15,2,3.6,1.9,2,Yes,30,4,59,1,3,0,4,4,Yes
EMP09135,26,Male,High School,Sales,Role_13,52364,1,1,3.1,3.0,4,No,5,3,68,0,1,0,2,2,No
EMP09136,23,Female,Bachelor,HR,Role_4,62330,1,1,3.3,4.9,4,No,13,5,13,0,0,1,2,2,No
EMP09137,37,Female,PhD,Finance,Role_37,117903,1,1,3.8,2.7,3,No,8,4,54,0,0,0,3,3,No
EMP09138,22,Other,High School,R&D,Role_21,56318,0,0,3.1,3.1,2,No,5,5,46,0,0,0,4,4,No
EMP09139,44,Female,PhD,Operations,Role_44,101194,3,3,2.6,2.8,2,Yes,2,5,35,1,0,1,3,4,No
EMP09140,45,Female,Bachelor,Marketing,Role_20,76006,1,1,2.9,1.3,3,No,2,2,17,0,1,1,2,4,No
EMP09141,29,Male,Bachelor,Engineering,Role_12,77904,1,1,3.5,1.9,3,Yes,30,3,70,0,1,1,3,2,No
EMP09142,40,Male,Bachelor,Sales,Role_23,82366,0,0,1.8,3.2,3,No,29,4,50,0,0,0,3,3,No
EMP09143,51,Female,Bachelor,R&D,Role_40,94037,1,1,3.1,5.0,3,No,5,3,11,0,0,2,4,2,No
EMP09144,26,Male,Master,Sales,Role_42,70039,4,0,4.4,3.5,4,No,5,1,19,0,2,0,4,1,No
EMP09145,35,Male,Bachelor,R&D,Role_30,90080,0,0,3.6,2.7,3,Yes,17,3,31,0,0,0,4,3,No
EMP09146,31,Male,Bachelor,R&D,Role_11,93640,9,1,3.4,3.9,3,Yes,13,3,62,0,1,2,1,4,Yes
EMP09147,41,Female,Bachelor,Legal,Role_48,97457,6,0,3.9,2.9,4,Yes,6,6,20,0,0,0,4,1,No
EMP09148,30,Male,Master,HR,Role_7,78627,0,0,3.5,2.9,2,No,14,5,47,0,0,1,4,3,No
EMP09149,30,Female,Bachelor,Marketing,Role_46,77804,1,0,3.4,3.6,3,Yes,4,2,55,0,1,1,3,4,Yes
EMP09150,30,Female,Bachelor,Legal,Role_47,85077,1,0,3.3,5.0,3,No,10,2,55,0,0,1,1,3,No
EMP09151,41,Female,PhD,HR,Role_41,98944,2,2,3.5,5.0,4,Yes,12,5,0,0,1,2,3,1,No
EMP09152,39,Male,Bachelor,Operations,Role_20,64244,7,1,3.7,5.0,4,Yes,10,5,81,2,3,0,3,4,No
EMP09153,49,Male,Bachelor,Marketing,Role_22,77186,0,0,3.1,1.6,3,Yes,9,5,32,0,0,1,1,3,No
EMP09154,47,Male,Bachelor,Finance,Role_8,97504,3,2,3.4,3.6,3,No,3,1,17,1,1,1,4,3,No
EMP09155,24,Female,Master,HR,Role_41,59700,2,2,4.3,4.8,3,Yes,17,1,25,0,0,3,2,2,No
EMP09156,40,Female,Master,Marketing,Role_23,86074,0,0,3.5,4.1,3,No,4,4,51,0,0,0,3,1,No
EMP09157,45,Female,Master,Sales,Role_44,91677,7,0,4.1,3.2,2,Yes,32,4,20,1,0,1,3,1,No
EMP09158,47,Male,Bachelor,Sales,Role_25,88564,3,3,3.4,3.4,3,No,1,9,31,1,2,1,3,4,No
EMP09159,38,Female,Bachelor,Engineering,Role_44,80126,5,2,3.8,2.8,3,No,5,6,23,1,3,0,2,2,No
EMP09160,44,Other,Bachelor,Legal,Role_40,92208,7,3,3.2,2.6,3,No,3,5,44,1,0,1,3,3,No
EMP09161,29,Female,Bachelor,R&D,Role_36,84910,7,0,4.1,1.9,3,Yes,17,6,26,2,1,2,4,3,No
EMP09162,36,Female,Master,Sales,Role_27,98581,3,0,3.8,3.2,3,No,10,1,40,0,3,1,3,3,No
EMP09163,33,Female,Bachelor,R&D,Role_15,81892,9,1,3.1,2.7,3,No,18,2,64,0,1,3,4,1,No
EMP09164,35,Female,Bachelor,Engineering,Role_36,87463,3,2,2.5,5.0,4,Yes,1,2,36,1,0,1,3,3,No
EMP09165,28,Female,PhD,Engineering,Role_6,120479,0,0,3.1,1.0,2,No,2,5,34,0,0,0,2,1,No
EMP09166,28,Male,Master,Legal,Role_30,76228,4,0,3.3,3.7,4,No,18,3,33,1,3,1,1,1,No
EMP09167,28,Male,Master,Legal,Role_48,77538,6,1,3.5,1.1,4,No,15,6,13,0,6,1,4,3,No
EMP09168,37,Female,High School,Engineering,Role_6,78577,15,2,3.8,3.6,3,Yes,18,1,57,0,4,0,4,4,No
EMP09169,33,Male,PhD,Finance,Role_8,126010,0,0,3.6,3.0,4,No,5,2,42,0,0,3,2,3,No
EMP09170,40,Female,Bachelor,HR,Role_17,71044,6,1,3.1,2.4,2,No,8,3,16,1,0,3,3,3,No
EMP09171,46,Female,Master,Engineering,Role_33,103557,0,0,3.3,4.6,3,No,17,5,40,0,0,3,3,2,No
EMP09172,24,Female,Bachelor,Legal,Role_6,76992,2,2,3.7,3.1,3,No,17,2,74,0,0,0,3,3,No
EMP09173,24,Male,Master,Sales,Role_43,86612,2,0,3.2,3.4,4,Yes,1,3,53,0,0,0,4,3,No
EMP09174,29,Female,PhD,Engineering,Role_26,131334,3,3,3.1,2.9,4,No,9,4,40,1,0,2,3,4,No
EMP09175,39,Female,Bachelor,R&D,Role_29,80863,4,1,3.9,4.7,3,No,6,6,63,1,0,1,4,1,No
EMP09176,38,Female,High School,Finance,Role_32,63130,0,0,3.3,3.1,2,No,7,7,13,0,0,3,1,3,No
EMP09177,29,Male,High School,Finance,Role_7,61079,4,2,3.7,3.6,2,Yes,2,4,21,0,2,1,1,4,No
EMP09178,40,Male,PhD,Operations,Role_38,97809,12,0,4.1,4.4,4,No,9,4,71,1,0,1,1,4,No
EMP09179,65,Male,Bachelor,HR,Role_3,88823,1,1,3.6,3.7,3,No,21,7,51,0,1,2,4,3,No
EMP09180,45,Male,Bachelor,R&D,Role_3,83124,6,1,3.8,1.8,2,Yes,9,2,42,0,1,3,4,2,Yes
EMP09181,22,Female,Master,Finance,Role_12,90373,0,0,3.2,2.6,4,No,13,4,50,0,0,2,3,1,No
EMP09182,36,Female,Bachelor,Engineering,Role_24,80309,1,0,3.9,5.0,3,No,1,5,18,0,0,1,2,2,No
EMP09183,47,Female,PhD,R&D,Role_26,110810,3,1,2.5,2.4,3,No,28,4,61,1,1,2,4,3,No
